Name,Age,Overall,Club,Value(£),Age_Group,Overall_Group,Log_Value,Age_Rating,Cluster_Labels,playerId
G. Gori,-0.0275333785355421,-0.1704312244098099,Urbs Reggina 1914 ,-0.2473887397753419,21-25,61-70,0.0774338007220907,-0.1391422019265956,1,11348
22 É. Kinkoue,-0.889660089417944,-0.0459918386622081,Olympiacos CFP,-0.2091285758087068,15-20,61-70,0.223266688023364,-0.6546837848390281,0,11349
L. Mayo,-0.2430650562561425,-0.5437493816526152,Kilmarnock,-0.2888372507391966,21-25,51-60,-0.1612890803228888,-0.4273051827684793,1,11350
Yago Cariello,-0.2430650562561425,-0.0459918386622081,Portimonense SC,-0.2505770867725614,21-25,61-70,0.0628947862061173,-0.2291931334396842,0,11351
21 Y. Basravi,-0.6741284116973434,-0.7926281531478188,Göztepe SK,-0.3047789857252945,21-25,51-60,-0.3011355363616134,-0.7830063622451794,1,11352
21 J. Domínguez,-0.6741284116973434,-0.668188767400217,Club Sportivo Luqueño,-0.2920255977364162,21-25,51-60,-0.1860486281002422,-0.7379808964886351,1,11353
22 Y. Ogawa,-0.889660089417944,-1.2903856961382256,Kashima Antlers,-0.3226337289097242,15-20,51-60,-0.5350626985008445,-1.082425709526199,1,11354
C. Tommasini,0.1879982991850583,-0.2948706101574117,Pisa,-0.2824605567447574,21-25,61-70,-0.1154568457116381,-0.0535938169891614,1,11355
K. Frimpong,-0.889660089417944,-1.1659463103906238,AFC Wimbledon,-0.3188077125130607,15-20,51-60,-0.473913461828998,-1.039651517057482,1,11356
21 K. Munro,-1.1051917671385445,-1.0415069246430222,Hamilton Academical FC,-0.3079673327225141,15-20,51-60,-0.3350725200219547,-1.120697355419262,1,11357
22 T. Çukur,-1.1051917671385445,-0.1704312244098099,Watford,-0.2314470047892439,15-20,61-70,0.1439185287759226,-0.8370369211530326,1,11358
H. Al Farhan,0.1879982991850583,-1.2903856961382256,Ettifaq FC,-0.3315611005019391,21-25,51-60,-0.7207407349547378,-0.4858382882519869,1,11359
M. Camara,-0.458596733976743,-0.2948706101574117,US Quevilly Rouen Métropole,-0.253765433769781,21-25,61-70,0.047878999246369,-0.465576828661542,1,11360
J. Yull,-1.3207234448591447,-1.2903856961382256,Adelaide United,-0.3200830513119485,15-20,51-60,-0.4934031743741962,-1.321060678035884,1,11361
22 D. Kina,1.0501250100674602,-0.5437493816526152,TSV Havelse,-0.323909067708612,26-30,51-60,-0.5574056096128822,0.3696455611223551,1,11362
C. Lucumí,-0.2430650562561425,-0.2948706101574117,Deportivo Cali,-0.253765433769781,21-25,61-70,0.047878999246369,-0.3282491581040818,1,11363
E. Hellman,-0.458596733976743,-0.5437493816526152,Helsingborgs IF,-0.2824605567447574,21-25,51-60,-0.1154568457116381,-0.5601303067502851,1,11364
21 E. Rottier,-1.1051917671385445,-0.5437493816526152,ADO Den Haag,-0.2824605567447574,15-20,51-60,-0.1154568457116381,-0.9586056786957022,1,11365
22 M. Amedick,-0.889660089417944,-0.668188767400217,Borussia Dortmund II,-0.2920255977364162,15-20,51-60,-0.1860486281002422,-0.8685547471826136,1,11366
22 Á. García,-0.6741284116973434,-0.668188767400217,Club Universidad Nacional,-0.2920255977364162,21-25,51-60,-0.1860486281002422,-0.7379808964886351,1,11367
22 C. Cortés,-0.889660089417944,-0.4193099959050135,América de Cali,-0.2824605567447574,15-20,61-70,-0.1154568457116381,-0.7830063622451794,1,11368
H. Mondal,0.4035299769056588,-0.9170675388954204,Bengaluru FC,-0.3264597453063877,26-30,51-60,-0.6056542628238453,-0.1976753074101032,1,11369
22 N. Sutoh,-1.1051917671385445,-0.9170675388954204,Kashima Antlers,-0.3079673327225141,15-20,51-60,-0.3350725200219547,-1.0801744362383718,1,11370
22 K. Bemanga,-0.2430650562561425,-0.4193099959050135,Angers SCO,-0.2792722097475378,21-25,61-70,-0.0941534594714525,-0.3777771704362805,1,11371
P. Gogoi,-0.0275333785355421,-1.2903856961382256,NorthEast United FC,-0.323909067708612,21-25,51-60,-0.5574056096128822,-0.6051557725068294,1,11372
K. Glik,2.343315076391063,0.9495232473186058,Benevento,-0.2728955157530986,31-35,71-80,-0.0543074454904307,2.085115806446694,0,11373
N. Ueda,0.8345933323468597,0.3273263185805971,Nîmes Olympique,-0.2346353517864635,26-30,61-70,0.1313714268815063,0.6623110885398933,0,11374
M. Obuz,-0.6741284116973434,-0.5437493816526152,Holstein Kiel,-0.2728955157530986,21-25,51-60,-0.0543074454904307,-0.6929554307320908,1,11375
M. Sangaré,-0.0275333785355421,-0.2948706101574117,Amiens SC,-0.285648903741977,21-25,61-70,-0.1377998222433826,-0.1909214875466216,1,11376
22 D. Moonan,-1.1051917671385445,-1.6637038533810309,Accrington Stanley,-0.3341117780997147,15-20,51-60,-0.7913321175574336,-1.3233119513237113,1,11377
A. Greive,-0.0275333785355421,-0.2948706101574117,St. Mirren,-0.285648903741977,21-25,61-70,-0.1377998222433826,-0.1909214875466216,1,11378
22 P. Mancilla,1.0501250100674602,-0.0459918386622081,Club Social y Deportivo Macará,-0.2888372507391966,26-30,61-70,-0.1612890803228888,0.6217881693590034,0,11379
22 E. Urrutia,-0.6741284116973434,-0.2948706101574117,Estudiantes de Mérida,-0.2569537807670006,21-25,61-70,0.0323541073409972,-0.6029044992190021,1,11380
21 V. Mihai,0.1879982991850583,-0.7926281531478188,FC Voluntari,-0.3175323737141728,21-25,51-60,-0.4552194701682993,-0.2697160526205742,1,11381
H. Näsström,0.8345933323468597,-0.4193099959050135,IFK Värnamo,-0.3175323737141728,26-30,61-70,-0.4552194701682993,0.2976048159118842,1,11382
21 D. Nava,-0.6741284116973434,-0.4193099959050135,Club Atlético de San Luis,-0.2760838627503182,21-25,61-70,-0.0737972078115361,-0.6479299649755464,1,11383
22 B. Al Sayali,-0.6741284116973434,-1.2903856961382256,Al Tai,-0.3200830513119485,21-25,51-60,-0.4934031743741962,-0.9631082252713568,1,11384
22 Y. Guermouche,-0.6741284116973434,-0.1704312244098099,Montpellier Hérault SC,-0.2250703107948047,21-25,61-70,0.1680262312012753,-0.5578790334624578,1,11385
22 D. Tkacz,-1.5362551225797452,-1.4148250818858277,Górnik Łęczna,-0.323909067708612,15-20,51-60,-0.5574056096128822,-1.476398534895962,1,11386
21 E. Silva,-0.2430650562561425,-0.7926281531478188,Caracas Fútbol Club,-0.3015906387280749,21-25,51-60,-0.2695409539710696,-0.5263612074328768,1,11387
21 M. Sarıkuş,-0.889660089417944,-0.668188767400217,Denizlispor,-0.2888372507391966,15-20,51-60,-0.1612890803228888,-0.8685547471826136,1,11388
B. Sekulić,0.1879982991850583,-0.0459918386622081,Gangwon FC,-0.2569537807670006,21-25,61-70,0.0323541073409972,0.0544673008265449,0,11389
B. Koumetio,-0.889660089417944,-0.0459918386622081,FK Austria Wien,-0.2091285758087068,15-20,61-70,0.223266688023364,-0.6546837848390281,0,11390
S. Bell,-0.6741284116973434,-0.5437493816526152,Bristol City,-0.2792722097475378,21-25,51-60,-0.0941534594714525,-0.6929554307320908,1,11391
22 B. Rowe,-0.889660089417944,-1.0415069246430222,Coventry City,-0.3143440267169533,15-20,51-60,-0.411573190657905,-0.996877324588765,1,11392
V. Lunddal,-0.6741284116973434,-0.0459918386622081,BK Häcken,-0.2218819637975851,21-25,61-70,0.1796202836205465,-0.5128535677059135,0,11393
B. El Khannous,-1.1051917671385445,-0.2948706101574117,KRC Genk,-0.2442003927781223,15-20,61-70,0.0915253897722157,-0.8775598403339225,1,11394
E. Martínez,1.2656566877880606,2.5672352620374284,Aston Villa,3.349066673088356,26-30,81-90,1.721642907894816,2.1346438187788928,2,11395
22 J. Khemdee,-0.889660089417944,-1.0415069246430222,Odense Boldklub,-0.3143440267169533,15-20,51-60,-0.411573190657905,-0.996877324588765,1,11396
C. Buschman-Dormond,-0.889660089417944,-0.5437493816526152,FC Zürich,-0.2824605567447574,15-20,51-60,-0.1154568457116381,-0.8257805547138966,1,11397
C. Cresswell,-0.889660089417944,0.4517657043281988,Millwall,-0.0560879199421664,15-20,61-70,0.5610433224833006,-0.4835870149641597,0,11398
21 W. Essanoussi,-1.5362551225797452,-0.5437493816526152,VVV-Venlo,-0.2792722097475378,15-20,51-60,-0.0941534594714525,-1.2242559266593138,1,11399
22 N. Iribarren,2.1277833986704624,0.0784475470853935,Platense,-0.3143440267169533,31-35,61-70,-0.411573190657905,1.4052312735228747,0,11400
22 C. Wilson,-1.1051917671385445,-1.0415069246430222,Scunthorpe United,-0.3188077125130607,15-20,51-60,-0.473913461828998,-1.120697355419262,1,11401
22 J. Manuel,-1.1051917671385445,-1.4148250818858277,Wellington Phoenix,-0.3264597453063877,15-20,51-60,-0.6056542628238453,-1.2422661129619317,1,11402
M. Mareco,1.0501250100674602,-0.0459918386622081,General Caballero (JLM),-0.2952139447336357,26-30,61-70,-0.2122237536194585,0.6217881693590034,0,11403
21 S. Úbeda,0.1879982991850583,-1.1659463103906238,Club Sol de América,-0.3277350841052756,21-25,51-60,-0.6318292985514132,-0.4318077293441337,1,11404
E. Adams,-0.6741284116973434,-0.9170675388954204,Melbourne Victory,-0.3079673327225141,21-25,51-60,-0.3350725200219547,-0.8280318280017237,1,11405
22 O. Gallardo,0.8345933323468597,-0.4193099959050135,Club River Plate Asunción,-0.3175323737141728,26-30,61-70,-0.4552194701682993,0.2976048159118842,1,11406
22 André Lopes,-0.889660089417944,-0.2948706101574117,Belenenses SAD,-0.2633304747614398,15-20,61-70,-0.0003698405319322,-0.7402321697764623,1,11407
22 D. Bouman,-0.0275333785355421,-0.7926281531478188,Central Coast Mariners,-0.3175323737141728,21-25,51-60,-0.4552194701682993,-0.3980386300267255,1,11408
F. Tripi,-0.6741284116973434,-0.2948706101574117,Roma,-0.253765433769781,21-25,61-70,0.047878999246369,-0.6029044992190021,1,11409
22 S. Maarouf,-0.6741284116973434,-0.7926281531478188,BK Häcken,-0.2984022917308553,21-25,51-60,-0.2399861906569567,-0.7830063622451794,1,11410
21 J. Bator,-0.889660089417944,-1.0415069246430222,Raków Częstochowa,-0.3111556797197337,15-20,51-60,-0.3717272460615328,-0.996877324588765,1,11411
A. Qasem,-1.1051917671385445,-1.0415069246430222,IF Elfsborg,-0.3079673327225141,15-20,51-60,-0.3350725200219547,-1.120697355419262,1,11412
N. Corrado,-0.2430650562561425,-0.4193099959050135,Ternana,-0.2824605567447574,21-25,61-70,-0.1154568457116381,-0.3777771704362805,1,11413
20 I. Turitsov,-0.889660089417944,-0.2948706101574117,Manchester United,-0.3494158436863688,15-20,61-70,-6.147069907099549,-0.7402321697764623,1,11414
A. Gantenbein,-0.458596733976743,-0.4193099959050135,FC Winterthur,-0.2824605567447574,21-25,61-70,-0.1154568457116381,-0.5128535677059135,1,11415
L. Abanda,-0.2430650562561425,-0.1704312244098099,Seraing,-0.2505770867725614,21-25,61-70,0.0628947862061173,-0.278721145771883,1,11416
22 Junior Quitirna,-0.458596733976743,-0.9170675388954204,Waterford FC,-0.3079673327225141,21-25,51-60,-0.3350725200219547,-0.7019605238833997,1,11417
P. Maj,-0.889660089417944,-0.7926281531478188,PGE FKS Stal Mielec,-0.3047789857252945,15-20,51-60,-0.3011355363616134,-0.9113289396513308,1,11418
22 Y. Masukake,-1.3207234448591447,-0.2948706101574117,Kashiwa Reysol,-0.253765433769781,15-20,61-70,0.047878999246369,-1.0148875108913826,1,11419
21 L. Ademi,-1.1051917671385445,-1.1659463103906238,Falkenbergs FF,-0.3188077125130607,15-20,51-60,-0.473913461828998,-1.1612202746001516,1,11420
S. Piçinciol,0.6190616546262593,0.0784475470853935,GZT Giresunspor,-0.2792722097475378,26-30,61-70,-0.0941534594714525,0.3966608405762817,0,11421
Pastor,-0.2430650562561425,-0.2948706101574117,Portimonense SC,-0.2888372507391966,21-25,61-70,-0.1612890803228888,-0.3282491581040818,1,11422
21 L. John-Lewis,1.6967200432292615,-0.5437493816526152,Grimsby Town,-0.3251844065074999,31-35,51-60,-0.5808947953864229,0.7681209330677724,1,11423
E. Maviram,-0.458596733976743,-0.2948706101574117,FC Vizela,-0.2601421277642202,21-25,61-70,0.0162843732425713,-0.465576828661542,1,11424
B. Benamar,0.4035299769056588,0.2028869328329953,FC Volendam,-0.2346353517864635,26-30,61-70,0.1313714268815063,0.3088611823510203,0,11425
M. Broschinski,-0.458596733976743,-0.5437493816526152,Borussia Dortmund II,-0.285648903741977,21-25,51-60,-0.1377998222433826,-0.5601303067502851,1,11426
21 S. Rabotov,-1.1051917671385445,-0.7926281531478188,Manchester United,-0.3494158436863688,15-20,51-60,-6.147069907099549,-1.039651517057482,1,11427
D. Bueno,-0.458596733976743,-0.1704312244098099,Independiente Medellín,-0.2442003927781223,21-25,61-70,0.0915253897722157,-0.4183000896171704,1,11428
D. Grimes,0.1879982991850583,-0.9170675388954204,Drogheda United,-0.3251844065074999,21-25,51-60,-0.5808947953864229,-0.3237466115284274,1,11429
L. Fernández,-0.6741284116973434,-0.2948706101574117,Club Atlético Peñarol,-0.253765433769781,21-25,61-70,0.047878999246369,-0.6029044992190021,1,11430
T. Ülvan,-0.458596733976743,-0.7926281531478188,GZT Giresunspor,-0.3047789857252945,21-25,51-60,-0.3011355363616134,-0.6546837848390281,1,11431
21 R. Medina,0.4035299769056588,-0.1704312244098099,LDU Quito,-0.2728955157530986,26-30,61-70,-0.0543074454904307,0.1400156857639791,1,11432
A. Parsons,-0.2430650562561425,-0.5437493816526152,Sydney FC,-0.285648903741977,21-25,51-60,-0.1377998222433826,-0.4273051827684793,1,11433
22 E. Belhadji,-0.6741284116973434,-0.668188767400217,Dijon FCO,-0.2952139447336357,21-25,51-60,-0.2122237536194585,-0.7379808964886351,1,11434
G. Ferrari,1.481188365508661,1.3228414045614112,U.S. Sassuolo Calcio,0.0969527359243738,31-35,71-80,0.7533115748740196,1.648368788608214,0,11435
21 J. Serrano,-1.3207234448591447,-0.668188767400217,Zamora Fútbol Club,-0.2952139447336357,15-20,51-60,-0.2122237536194585,-1.129702448570571,1,11436
22 Capita,-0.889660089417944,-0.1704312244098099,LOSC Lille,-0.2282586577920243,15-20,61-70,0.1561310014389532,-0.6974579773077452,1,11437
W. Suzuki,-0.889660089417944,-0.4193099959050135,Valencia CF,-0.2728955157530986,15-20,61-70,-0.0543074454904307,-0.7830063622451794,1,11438
M. Rohr,0.8345933323468597,0.2028869328329953,Hamburger SV,-0.2442003927781223,26-30,61-70,0.0915253897722157,0.6015267097685585,0,11439
22 L. Hernández,-0.6741284116973434,-0.0459918386622081,Academia Puerto Cabello,-0.2091285758087068,21-25,61-70,0.223266688023364,-0.5128535677059135,0,11440
21 J. Miritello,-0.458596733976743,-0.1704312244098099,Defensa y Justicia,-0.2346353517864635,21-25,61-70,0.1313714268815063,-0.4183000896171704,1,11441
F. Bareiro,-0.2430650562561425,-0.2948706101574117,Metropolitanos de Caracas FC,-0.253765433769781,21-25,61-70,0.047878999246369,-0.3282491581040818,1,11442
21 O. Giménez,1.481188365508661,-0.2948706101574117,Club River Plate Asunción,-0.3079673327225141,31-35,61-70,-0.3350725200219547,0.7703722063555997,1,11443
21 L. Carty,-1.1051917671385445,-0.5437493816526152,FC Emmen,-0.2888372507391966,15-20,51-60,-0.1612890803228888,-0.9586056786957022,1,11444
22 M. Kosidis,-0.889660089417944,-0.2948706101574117,AEK Athens,-0.2505770867725614,15-20,61-70,0.0628947862061173,-0.7402321697764623,1,11445
22 K. Lomónaco,-0.889660089417944,0.4517657043281988,Club Atlético Lanús,-0.0560879199421664,15-20,61-70,0.5610433224833006,-0.4835870149641597,0,11446
20 P. Janatwong,-1.1051917671385445,-1.0415069246430222,Cerezo Osaka,-0.3353871168986025,15-20,51-60,-0.8311778540013126,-1.120697355419262,1,11447
N. Young-Coombes,-0.889660089417944,-0.5437493816526152,AFC Wimbledon,-0.269707168755879,15-20,51-60,-0.035613408035886,-0.8257805547138966,1,11448
S. Gavriel,-0.6741284116973434,-0.2948706101574117,APOEL Nicosia FC,-0.2473887397753419,21-25,61-70,0.0774338007220907,-0.6029044992190021,1,11449
H. Skogvold,-1.3207234448591447,-1.1659463103906238,Lillestrøm SK,-0.3143440267169533,15-20,51-60,-0.411573190657905,-1.2827890321428217,1,11450
20 D. Pérez,-0.6741284116973434,-1.1659463103906238,Patriotas Boyacá FC,-0.3366624556974904,21-25,51-60,-0.8748238837290037,-0.9180827595148124,1,11451
R. Street,-0.6741284116973434,-0.4193099959050135,Crystal Palace,-0.2792722097475378,21-25,61-70,-0.0941534594714525,-0.6479299649755464,1,11452
H. Abraham,-0.458596733976743,-1.4148250818858277,Shanghai Port FC,-0.323909067708612,21-25,51-60,-0.5574056096128822,-0.8910674800608858,1,11453
19 J. Acquistapace,1.0501250100674602,0.0784475470853935,FSV Zwickau,-0.3047789857252945,26-30,61-70,-0.3011355363616134,0.6848238214181654,0,11454
M. Gullit,-0.458596733976743,-0.4193099959050135,SC Cambuur,-0.2760838627503182,21-25,61-70,-0.0737972078115361,-0.5128535677059135,1,11455
20 C. Tapsuvanavon,-0.889660089417944,-1.1659463103906238,FC Tokyo,-0.3353871168986025,15-20,51-60,-0.8311778540013126,-1.039651517057482,1,11456
22 A. Oliveros,-0.889660089417944,-0.4193099959050135,Club Independiente Santa Fe,-0.2824605567447574,15-20,61-70,-0.1154568457116381,-0.7830063622451794,1,11457
22 S. Cavero,-0.889660089417944,-0.2948706101574117,Club Alianza Lima,-0.2601421277642202,15-20,61-70,0.0162843732425713,-0.7402321697764623,1,11458
V. Eriksson,-0.458596733976743,0.0784475470853935,IFK Värnamo,-0.1963751878198284,21-25,61-70,0.2631127366968006,-0.3237466115284274,0,11459
J. Siebert,-0.6741284116973434,0.2028869328329953,Viktoria Köln,-0.1581150238531933,21-25,61-70,0.3652992577569408,-0.4228026361928249,0,11460
15 S. Ognenovski,2.5588467541116637,-0.0459918386622081,Sydney FC,-0.3430391496919296,36-40,61-70,-1.1922398681912767,1.6145996892908057,0,11461
Friaza,-0.6741284116973434,-0.5437493816526152,Elche CF,-0.2792722097475378,21-25,51-60,-0.0941534594714525,-0.6929554307320908,1,11462
L. Hnamte,-0.889660089417944,-1.5392644676334293,ATK Mohun Bagan FC,-0.3315611005019391,15-20,51-60,-0.7207407349547378,-1.1679740944636334,1,11463
22 K. Wachowiak,-0.889660089417944,-0.668188767400217,Wisła Kraków,-0.2888372507391966,15-20,51-60,-0.1612890803228888,-0.8685547471826136,1,11464
22 A. Țîrlea,-0.458596733976743,0.0784475470853935,Deportivo Alavés,-0.1836217998309501,21-25,61-70,0.2997675508016162,-0.3237466115284274,0,11465
K. Diawara,-0.2430650562561425,-0.7926281531478188,APOEL Nicosia FC,-0.3079673327225141,21-25,51-60,-0.3350725200219547,-0.5263612074328768,1,11466
C. Humphreys,-1.1051917671385445,-1.5392644676334293,Ipswich Town,-0.3315611005019391,15-20,51-60,-0.7207407349547378,-1.2827890321428217,1,11467
22 N. Brookwell,-0.889660089417944,-1.1659463103906238,Newcastle United,-0.3143440267169533,15-20,51-60,-0.411573190657905,-1.039651517057482,1,11468
Abraham,-0.6741284116973434,-0.4193099959050135,Villarreal Club de Fútbol B,-0.2792722097475378,21-25,61-70,-0.0941534594714525,-0.6479299649755464,1,11469
21 B. Binns,-1.1051917671385445,-1.1659463103906238,Barnsley,-0.3175323737141728,15-20,51-60,-0.4552194701682993,-1.1612202746001516,1,11470
T. Borevković,0.4035299769056588,0.9495232473186058,Hajduk Split,-0.0305811439644097,26-30,71-80,0.5992271700440062,0.6465521755251028,0,11471
22 L. Hartwig,-1.1051917671385445,-0.5437493816526152,VfL Bochum 1848,-0.2760838627503182,15-20,51-60,-0.0737972078115361,-0.9586056786957022,1,11472
T. Bornemann,-0.458596733976743,-0.5437493816526152,Borussia Dortmund II,-0.2920255977364162,21-25,51-60,-0.1860486281002422,-0.5601303067502851,1,11473
22 B. Dempsey,-0.458596733976743,-1.0415069246430222,Charlton Athletic,-0.3143440267169533,21-25,51-60,-0.411573190657905,-0.7492372629277712,1,11474
22 A. Tongnoy,-0.889660089417944,-1.2903856961382256,Lillestrøm SK,-0.3213583901108364,15-20,51-60,-0.513759371733138,-1.082425709526199,1,11475
T. Campbell,-0.6741284116973434,-1.5392644676334293,Birmingham City,-0.3302857617030512,21-25,51-60,-0.6891462834032358,-1.0531591567844454,1,11476
20 Ó. Hernández,0.6190616546262593,-0.1704312244098099,Rionegro Águilas,-0.3047789857252945,26-30,61-70,-0.3011355363616134,0.2795946296092665,1,11477
